symbol	gene	FDR_3	logFC_3	FDR_24	logFC_24	biotype
MYCBP	ENSG00000214114.8	0.999747192126641	-0.049523596205496144	0.41943368993780633	0.24597484291263877	protein_coding
RAD51D	ENSG00000185379.20	0.999747192126641	0.055535112977474786	0.9152345812285564	-0.07401399039149152	protein_coding
ARL6IP4	ENSG00000182196.13	0.999747192126641	0.021225102763578977	0.5155886395533037	-0.09867190693053772	protein_coding
DCLRE1C	ENSG00000152457.17	0.999747192126641	-0.0583483018010127	0.6782485611942007	-0.21465206296886957	protein_coding
MYD88	ENSG00000172936.12	0.999747192126641	0.026738425296717085	0.17208255105652812	-0.21175936941649834	protein_coding
C14orf80	ENSG00000185347.17	0.999747192126641	-0.05895508078615895	0.32427417935113473	-0.3880208794369058	protein_coding
SPHK2	ENSG00000063176.15	0.999747192126641	0.037315468538427786	0.9645290525153165	-0.021276579713179974	protein_coding
UBR7	ENSG00000012963.14	0.999747192126641	-0.05026909022368092	0.46270331733459	-0.2886401686828677	protein_coding
STAG3	ENSG00000066923.17	0.999747192126641	-0.07002792473728633	0.48495303607764784	0.48346391280262657	protein_coding
ABHD10	ENSG00000144827.8	0.999747192126641	0.03284688380037424	0.9915194967736637	0.005442507401338191	protein_coding
TBL3	ENSG00000183751.14	0.999747192126641	0.029505291233495764	0.7929933256326646	-0.08596243585308613	protein_coding
TBC1D22A	ENSG00000054611.13	0.999747192126641	0.029397056795404383	0.5077289122287938	0.15598718263177053	protein_coding
EIF5A2	ENSG00000163577.7	0.999747192126641	0.0630743242213826	0.3405875415262246	-0.4227773179825826	protein_coding
EEF1A1	ENSG00000156508.17	0.999747192126641	-0.02038047140058691	0.9978469958021919	5.876417854072272e-4	protein_coding
TPST2	ENSG00000128294.15	0.999747192126641	0.03954476861434146	0.8275768974541515	-0.10264040142544027	protein_coding
CIB1	ENSG00000185043.10	0.999747192126641	0.024499682678341735	0.004215106205356531	0.35369847569582874	protein_coding
UBE2W	ENSG00000104343.19	0.999747192126641	0.03416327731712129	0.7961316600020714	0.07979432929687157	protein_coding
CARHSP1	ENSG00000153048.10	0.999747192126641	0.025060661010511458	0.3473989326616997	-0.14662504073868893	protein_coding
RABGGTB	ENSG00000137955.15	0.999747192126641	0.030742000333843895	0.015180140489003846	0.3737941192391147	protein_coding
PROSER3	ENSG00000167595.14	0.999747192126641	-0.055279720264618734	0.9962249965634676	-0.004928532290666179	protein_coding
BDKRB2	ENSG00000168398.6	0.999747192126641	-0.030727552283249374	0.0843240537663508	0.4604114744738449	protein_coding
TMSB10	ENSG00000034510.5	0.999747192126641	0.02922748460735481	0.9592202482666273	-0.01787148112737871	protein_coding
CAV2	ENSG00000105971.14	0.999747192126641	-0.027487874347604354	0.05809276781460033	-0.3290682363344461	protein_coding
TPD52L2	ENSG00000101150.17	0.999747192126641	0.020739470636206524	0.8639482261039959	-0.03274163396819109	protein_coding
RP11-656D10.3	ENSG00000238287.1	0.999747192126641	0.28554274732238694	0.8912125794793337	-0.1924109347502498	antisense
GPHN	ENSG00000171723.15	0.999747192126641	0.08174611327352806	0.9258926350918563	0.08423863058911374	protein_coding
ADAM23	ENSG00000114948.12	0.999747192126641	-0.036247120593030174	1.2161592670344284e-11	-1.1614122840757641	protein_coding
IGFBP3	ENSG00000146674.14	0.999747192126641	0.028213305090543317	4.015065877726654e-4	-0.4586816766167406	protein_coding
HECW2	ENSG00000138411.10	0.999747192126641	0.08922014197111368	0.9674237966880911	-0.06521855538049776	protein_coding
CSRNP2	ENSG00000110925.6	0.999747192126641	-0.04754386677235335	0.9892839368532318	-0.011348517550333996	protein_coding
ENPEP	ENSG00000138792.9	0.999747192126641	0.06242069625783093	0.8681040702597824	0.11597512155750762	protein_coding
NUP50-AS1	ENSG00000226328.6	0.999747192126641	0.07901899639209436	0.22252979694430733	0.8288638152192086	lincRNA
CCDC113	ENSG00000103021.9	0.999747192126641	0.07602585249096709	0.8701071621891449	0.13502909005790234	protein_coding
PDCD10	ENSG00000114209.14	0.999747192126641	0.03690187491040976	0.9934521086721195	-0.003751789239177378	protein_coding
SFXN3	ENSG00000107819.13	0.999747192126641	0.0301794204615585	0.9268079141100332	-0.02920081543511557	protein_coding
CFAP45	ENSG00000213085.9	0.999747192126641	0.10290713238831327	0.6042019202603199	-0.608269094813484	protein_coding
CMKLR1	ENSG00000174600.13	0.999747192126641	-0.09370738028693937	0.6127566299830751	-0.4922746968236239	protein_coding
FAM131A	ENSG00000175182.14	0.999747192126641	-0.03665249609188296	6.885149367495402e-4	0.6041634488476664	protein_coding
TM2D1	ENSG00000162604.12	0.999747192126641	-0.029475694256951474	0.3148598390353747	-0.2888672963756424	protein_coding
PCDHGC5	ENSG00000240764.3	0.999747192126641	-0.06401194759919865	0.14627050489529678	-0.9259542094185089	protein_coding
VPS39	ENSG00000166887.15	0.999747192126641	0.044102143554437444	0.4162123857480287	-0.24692467810701177	protein_coding
MAPKAPK5-AS1	ENSG00000234608.7	0.999747192126641	-0.04730976127774324	0.6823138557111623	0.16792233743146115	lincRNA
COMMD7	ENSG00000149600.11	0.999747192126641	-0.026889975526444496	0.3474390628401369	-0.14447573349583928	protein_coding
FADS3	ENSG00000221968.8	0.999747192126641	0.029149180825012014	0.03862840523329111	0.34250632127855124	protein_coding
CACTIN-AS1	ENSG00000226800.5	0.999747192126641	0.17737950810153558	0.06611690051679044	2.535831803114317	antisense
IGBP1	ENSG00000089289.15	0.999747192126641	0.024215073407517135	0.0730968338848771	-0.26448034172229484	protein_coding
AGPAT3	ENSG00000160216.18	0.999747192126641	-0.0303416317842661	0.722988594231112	0.10064752531815148	protein_coding
SLC25A23	ENSG00000125648.14	0.999747192126641	0.03904379389240619	0.05550484375995488	-0.38931804917493257	protein_coding
PROSC	ENSG00000147471.11	0.999747192126641	0.0380103434313499	0.511132927729889	0.21187083300121787	protein_coding
HPS1	ENSG00000107521.18	0.999747192126641	0.03520472483470508	0.10802721150999514	-0.29832361192234885	protein_coding
RPL10A	ENSG00000198755.10	0.999747192126641	0.02153983374583016	0.1849650693916418	0.1868039893936301	protein_coding
ATAT1	ENSG00000137343.17	0.999747192126641	0.044110056259189075	0.420254309532082	0.3425253121567886	protein_coding
CPA3	ENSG00000163751.3	0.999747192126641	0.1478223949656309	0.631577481820393	-0.8430473071087219	protein_coding
TMEM199	ENSG00000244045.12	0.999747192126641	-0.049610367818444176	0.4555755751609064	0.29019638001987175	protein_coding
C8orf4	ENSG00000176907.4	0.999747192126641	0.031195806945393065	0.5900659567958497	-0.22716291057342322	protein_coding
LRRC29	ENSG00000125122.15	0.999747192126641	-0.0865469073800869	0.9439293883004067	0.08306087928775868	protein_coding
SEC61A2	ENSG00000065665.20	0.999747192126641	0.061650878892861465	0.9554980931857783	-0.051730449742238255	protein_coding
DPAGT1	ENSG00000172269.18	0.999747192126641	0.03061411538064577	0.0694611885899294	0.29524139399545507	protein_coding
DAPK1	ENSG00000196730.12	0.999747192126641	0.07441873231663756	0.7609430841335711	0.22090704955761523	protein_coding
RP11-38C17.1	ENSG00000273155.1	0.999747192126641	0.3055401564289344	0.7092275778983917	1.1392923294753976	protein_coding
DNAJC8	ENSG00000126698.10	0.999747192126641	-0.023778836946004186	0.992148279798982	-0.003014114182429059	protein_coding
LANCL3	ENSG00000147036.11	0.999747192126641	-0.11129899454055328	0.8240594279822164	-0.29863886464338674	protein_coding
RUFY3	ENSG00000018189.12	0.999747192126641	-0.04459986702253437	0.9625850464130339	-0.032116476842692684	protein_coding
PLVAP	ENSG00000130300.8	0.999747192126641	-0.03547602801514712	4.100770399216574e-5	0.5514586317281992	protein_coding
TMEM11	ENSG00000178307.9	0.999747192126641	0.031861397006235234	0.49997548263816016	0.12754132674165083	protein_coding
CUL4A	ENSG00000139842.14	0.999747192126641	0.03013264840990655	0.6266877899045709	-0.11249497381187396	protein_coding
SORL1	ENSG00000137642.12	0.999747192126641	-0.10023629934027395	0.24312038156534962	-0.7566786936782061	protein_coding
TMCO3	ENSG00000150403.17	0.999747192126641	0.021739211662998636	0.21797207385597533	-0.16952818646052398	protein_coding
SHC1	ENSG00000160691.18	0.999747192126641	0.01888983876311975	0.988285438170736	-0.0035141228619641027	protein_coding
FAM35A	ENSG00000122376.11	0.999747192126641	-0.021919533534321942	0.4060887947273572	0.13660560062685262	protein_coding
KIF7	ENSG00000166813.14	0.999747192126641	-0.04940677570682788	0.20043714299233453	0.3921479813818035	protein_coding
PEX11B	ENSG00000131779.10	0.999747192126641	0.03142850323485773	0.7855884748574482	0.08562367694367086	protein_coding
MMP2	ENSG00000087245.12	0.999747192126641	0.04556193447930574	0.8084426067705487	-0.08452633386073717	protein_coding
ORC2	ENSG00000115942.8	0.999747192126641	0.06903937676550985	0.26820005989941775	-0.47407579770378144	protein_coding
FAM149B1	ENSG00000138286.14	0.999747192126641	-0.03539788383960631	0.9835746112449707	0.012304369032072701	protein_coding
ORC5	ENSG00000164815.10	0.999747192126641	-0.05699141856865096	0.6637081589529339	0.17669194537720326	protein_coding
MAN2A1	ENSG00000112893.9	0.999747192126641	-0.022782747549150106	0.002985989995079095	-0.37937912537202423	protein_coding
ENOX1	ENSG00000120658.13	0.999747192126641	0.058442682394736496	0.592977245785317	-0.2666741361585732	protein_coding
RAB1B	ENSG00000174903.15	0.999747192126641	0.018412847486941775	0.9368781730518536	-0.016318235454770465	protein_coding
AGPS	ENSG00000018510.13	0.999747192126641	-0.030311136579664402	0.4288852224976559	-0.13661714839401495	protein_coding
RAB13	ENSG00000143545.8	0.999747192126641	0.019684925606353623	0.3039271379686	0.14735347575853536	protein_coding
INAFM2	ENSG00000259330.2	0.999747192126641	-0.035165671386419045	0.2607292698628999	-0.3062389228089819	protein_coding
TLCD1	ENSG00000160606.10	0.999747192126641	-0.06977819690995493	3.170626839792415e-8	1.4869044397256017	protein_coding
SELPLG	ENSG00000110876.9	0.999747192126641	-0.07251476097163279	0.3550315912380435	-0.5969731287733921	protein_coding
GPR143	ENSG00000101850.12	0.999747192126641	0.06492076428179615	0.020638200429219017	-1.0892526505067364	protein_coding
PDCD6	ENSG00000249915.7	0.999747192126641	-0.02590432614242404	0.329794278461318	0.13040315578224979	protein_coding
LAMA1	ENSG00000101680.14	0.999747192126641	-0.056624360473365234	0.6948559867684432	0.23825344501577542	protein_coding
LINC00702	ENSG00000233117.2	0.999747192126641	0.058344220399715756	0.7989189433624847	-0.19267172111468528	lincRNA
KATNAL1	ENSG00000102781.13	0.999747192126641	0.033383001222186626	0.2780102933965537	-0.27315224335441673	protein_coding
RPL31	ENSG00000071082.10	0.999747192126641	-0.02206117766737722	0.2925479493428409	0.22227583046614008	protein_coding
FADS1	ENSG00000149485.18	0.999747192126641	0.0330955685897526	4.8669041267370324e-37	1.500986419864661	protein_coding
RIMKLB	ENSG00000166532.15	0.999747192126641	-0.030938646168921786	0.9159931853283676	0.04795402237006647	protein_coding
TIMP2	ENSG00000035862.12	0.999747192126641	-0.0212012824496537	0.9925495392017162	-0.002394607804348978	protein_coding
INPPL1	ENSG00000165458.13	0.999747192126641	-0.043491254716303024	0.9708477919748527	-0.01562202439587021	protein_coding
GDPD5	ENSG00000158555.14	0.999747192126641	0.06733398548791442	0.9928556401728942	0.006927857851127716	protein_coding
RPGRIP1L	ENSG00000103494.12	0.999747192126641	-0.03821108872192129	0.04085827271373732	-0.5773443344964655	protein_coding
ITGA6	ENSG00000091409.14	0.999747192126641	0.03490323265017037	0.6295526819803449	0.2523693257399058	protein_coding
FAM83D	ENSG00000101447.14	0.999747192126641	0.04479838814459726	0.07592548796649964	-0.3070339241669728	protein_coding
RIC8B	ENSG00000111785.19	0.999747192126641	-0.05353953236849306	0.2607182169170985	0.3512046134824726	protein_coding
C15orf52	ENSG00000188549.12	0.999747192126641	0.05423607964436746	0.131801823251422	-0.7495439208805664	protein_coding
PTDSS2	ENSG00000174915.11	0.999747192126641	0.03982156199258143	0.37843264818194877	-0.28684293951018297	protein_coding
BOD1L1	ENSG00000038219.12	0.999747192126641	0.03807922444495005	0.6265212487214262	-0.19729984921660812	protein_coding
CDCA8	ENSG00000134690.10	0.999747192126641	-0.04431853842306474	8.240383577437286e-7	-0.6230901899177989	protein_coding
CD164	ENSG00000135535.15	0.999747192126641	0.02166131763343605	0.8268509223144209	-0.05074096625395606	protein_coding
LINC01616	ENSG00000261340.1	0.999747192126641	-0.09654911797435915	8.710976701078653e-4	-1.7420527876813863	lincRNA
KLHL13	ENSG00000003096.14	0.999747192126641	0.02723461100817727	1.7833252261741293e-4	-0.8680661444615002	protein_coding
TANC1	ENSG00000115183.14	0.999747192126641	-0.021591262920937784	0.008104619408695389	-0.3555459357768455	protein_coding
CCDC170	ENSG00000120262.9	0.999747192126641	-0.06941986564574647	0.265010655391182	0.8519038993968997	protein_coding
ACKR4	ENSG00000129048.6	0.999747192126641	-0.042284150003539266	2.9510862718477896e-7	-2.1986965026884544	protein_coding
PLEKHG5	ENSG00000171680.21	0.999747192126641	0.03559355275082333	0.39653207328494944	0.28061765519765786	protein_coding
TTLL1	ENSG00000100271.16	0.999747192126641	0.033963252065732766	0.9711870326390332	0.019748896444089448	protein_coding
TAZ	ENSG00000102125.15	0.999747192126641	0.050557881892159595	0.879573218710701	-0.08788371509202812	protein_coding
TTL	ENSG00000114999.7	0.999747192126641	-0.026492213496203988	0.02077110201046938	-0.24665116407047155	protein_coding
SAMD3	ENSG00000164483.16	0.999747192126641	-0.12010866108704692	0.9271441158863201	-0.14579643108813944	protein_coding
UTY	ENSG00000183878.15	0.999747192126641	-0.03621706797409052	0.24718739846162427	-0.25535650180308167	protein_coding
ADIPOR2	ENSG00000006831.9	0.999747192126641	0.031440060163727614	0.16227369850730616	0.3231808828284301	protein_coding
HIST1H4I	ENSG00000276180.1	0.999747192126641	-0.15547659780194803	0.39653239958334313	-1.1459728699834342	protein_coding
RFTN1	ENSG00000131378.13	0.999747192126641	-0.03185881393332239	0.6533586208754689	-0.13341645896989737	protein_coding
PRELID3B	ENSG00000101166.15	0.999747192126641	0.02652369859245227	0.2601421792110364	0.21643681766935416	protein_coding
CEP104	ENSG00000116198.12	0.999747192126641	-0.06373859910564039	0.8764743061406082	0.0849642913640952	protein_coding
HOXD-AS2	ENSG00000237380.6	0.999747192126641	0.09018642908937742	0.59298777372652	-0.3628647452446929	antisense
SMIM19	ENSG00000176209.11	0.999747192126641	-0.02828522449583128	0.21695621896284872	-0.3028086246796301	protein_coding
BIRC5	ENSG00000089685.14	0.999747192126641	-0.04424677733493052	0.024417268456650935	-0.3832417837976885	protein_coding
KIF21A	ENSG00000139116.18	0.999747192126641	-0.06045849067763848	0.004580589178341949	0.9454706015714904	protein_coding
TEX21P	ENSG00000234911.1	0.999747192126641	-0.3209248247526789	0.6850333714885418	-1.9064040102894968	unitary_pseudogene
AGTRAP	ENSG00000177674.15	0.999747192126641	-0.024496381614176096	0.2861035407738512	0.1851962443516537	protein_coding
SS18L1	ENSG00000184402.14	0.999747192126641	0.07251165917769942	0.23547802504430215	0.5208427200163184	protein_coding
XPNPEP3	ENSG00000196236.12	0.999747192126641	0.04098369355908646	0.318452266667453	0.26886500540362	protein_coding
ABCF2	ENSG00000033050.7	0.999747192126641	-0.027238049881436948	0.9819181620515984	0.008225662636560473	protein_coding
XXbac-BPG283O16.9	ENSG00000280128.1	0.999747192126641	0.07507775616000804	0.4527245917086126	0.4821685518113831	TEC
DUOX1	ENSG00000137857.17	0.999747192126641	-0.10943046746804945	0.9136577280482708	-0.10192352028435835	protein_coding
PDSS2	ENSG00000164494.11	0.999747192126641	-0.030709727265622606	0.714188007173979	0.0910030818558389	protein_coding
CALM1	ENSG00000198668.10	0.999747192126641	-0.020422292153657914	0.07800922871212312	-0.19284945634839193	protein_coding
CAMK2G	ENSG00000148660.20	0.999747192126641	-0.031127084148282184	0.48562990074403345	-0.17038556847188988	protein_coding
RP1-101K10.6	ENSG00000227627.2	0.999747192126641	0.0942786937328434	0.7295825399205125	0.7732128969469197	antisense
XPNPEP2	ENSG00000122121.10	0.999747192126641	-0.15001373920234834	4.1852905670767973e-4	1.4196448261700638	protein_coding
TMPO	ENSG00000120802.13	0.999747192126641	-0.03133678252660449	0.03329291840145511	-0.34908279136641923	protein_coding
NXPH3	ENSG00000182575.7	0.999747192126641	-0.04798696755671649	0.5488601398387337	-0.3914929658036167	protein_coding
CKLF	ENSG00000217555.12	0.999747192126641	0.03829020355565394	0.9668368662118759	-0.019084898483228956	protein_coding
SPTAN1	ENSG00000197694.15	0.999747192126641	0.0487247509332419	0.11893017020895447	0.33039473577087314	protein_coding
KLHDC2	ENSG00000165516.10	0.999747192126641	-0.025671480480087657	0.23422289250563255	-0.22349374810484637	protein_coding
SLC18A1	ENSG00000036565.14	0.999747192126641	0.10097454784938419	0.9384877493794229	-0.15723917430915843	protein_coding
LPIN3	ENSG00000132793.11	0.999747192126641	0.0608121277517687	0.8802763414682971	0.12723623438298257	protein_coding
PCSK5	ENSG00000099139.13	0.999747192126641	-0.03390802289141559	0.2622426434116599	0.3043584003253612	protein_coding
ECT2	ENSG00000114346.13	0.999747192126641	-0.03627784079250145	0.2328521209175967	-0.30240210895486713	protein_coding
FNBP1	ENSG00000187239.16	0.999747192126641	-0.02245751989805401	0.5695308409159415	-0.13470225214044915	protein_coding
RBMX	ENSG00000147274.14	0.999747192126641	-0.021191182461179386	0.942548431575714	-0.01789157874755186	protein_coding
MRPL46	ENSG00000259494.1	0.999747192126641	-0.03449912677551536	0.15968971912301522	0.2930399964740665	protein_coding
KIFC1	ENSG00000237649.7	0.999747192126641	-0.04384437148372942	0.262674323635064	-0.35184878546002196	protein_coding
LRRC59	ENSG00000108829.9	0.999747192126641	-0.02017396328579409	0.36248706017578847	0.1443305920823689	protein_coding
GMEB2	ENSG00000101216.10	0.999747192126641	-0.02769218752060666	0.904303727095119	-0.04240159271438555	protein_coding
PLPP1	ENSG00000067113.16	0.999747192126641	0.020992318332402993	0.0021236994687001964	0.3822010337085064	protein_coding
PKP4	ENSG00000144283.21	0.999747192126641	0.03267834638888935	0.9596275618853943	0.023472276533215895	protein_coding
EHBP1L1	ENSG00000173442.12	0.999747192126641	-0.049043662378126344	0.5659922064155813	-0.30409939623834426	protein_coding
TIA1	ENSG00000116001.15	0.999747192126641	-0.03924596141726845	0.6770661759215172	-0.19379089645215514	protein_coding
SPATA6	ENSG00000132122.11	0.999747192126641	0.050384749534089876	0.6138674951013713	-0.3412882007098004	protein_coding
GLTP	ENSG00000139433.9	0.999747192126641	-0.032287328605720714	0.24698786574659648	-0.22397453074112053	protein_coding
SLC2A3P1	ENSG00000253861.1	0.999747192126641	0.08851278744023813	0.9919113648081753	0.014206335754858556	processed_pseudogene
FNDC10	ENSG00000228594.3	0.999747192126641	-0.037696626176363005	0.07971194363280626	0.27690855338361287	protein_coding
CLN8	ENSG00000182372.9	0.999747192126641	-0.03634396438900007	0.27309904288203685	0.2598059984430243	protein_coding
AC093673.5	ENSG00000232533.1	0.999747192126641	-0.06048391532060048	0.908694963108083	-0.10115519328621252	antisense
EIF4G2	ENSG00000110321.16	0.999747192126641	0.021314132536548014	0.1677359858346434	-0.17934355904193103	protein_coding
FAM171A1	ENSG00000148468.16	0.999747192126641	0.030400204854183488	0.515923111494414	-0.12946512370645474	protein_coding
TAGLN3	ENSG00000144834.13	0.999747192126641	-0.09758434631712286	0.7041789068454095	-0.4298113215211857	protein_coding
CDON	ENSG00000064309.14	0.999747192126641	0.07217578770618618	0.9644724175973669	-0.034411790531767995	protein_coding
TUSC1	ENSG00000198680.4	0.999747192126641	-0.04369939320447697	0.12182374278301411	-0.3763636747435709	protein_coding
LINC01197	ENSG00000248441.6	0.999747192126641	-0.08003740208149587	0.5486085262903301	-0.4028407121368491	lincRNA
NCAPH	ENSG00000121152.9	0.999747192126641	0.038673288222803415	0.012470217992469055	-0.38616885651642024	protein_coding
ESM1	ENSG00000164283.12	0.999747192126641	-0.040964920030336374	3.0516526155427177e-4	0.665508508307478	protein_coding
MTX2	ENSG00000128654.13	0.999747192126641	0.02917358927352546	0.9256953073282447	-0.02886331316148486	protein_coding
PARP9	ENSG00000138496.16	0.999747192126641	0.02762246395730025	0.0012630715652402582	-0.41141807672332054	protein_coding
SHROOM4	ENSG00000158352.15	0.999747192126641	0.039759241479138806	6.310495779565142e-5	0.7109077652842809	protein_coding
HOOK3	ENSG00000168172.8	0.999747192126641	-0.05197462770523146	0.7852639571404565	0.16311431327533085	protein_coding
RPA1	ENSG00000132383.11	0.999747192126641	0.03086874044985322	0.006384747793301344	-0.5015951218319097	protein_coding
RTCA	ENSG00000137996.12	0.999747192126641	-0.02532451283371019	0.3110513377356061	0.1665250797829413	protein_coding
AKAP2	ENSG00000241978.9	0.999747192126641	0.017910332433998845	0.3429529670889909	0.17971662495026877	protein_coding
XXyac-YR38GF2.1	ENSG00000281969.1	0.999747192126641	-0.0965714997911659	0.8943404558311329	-0.20975308823499053	TEC
ACP2	ENSG00000134575.9	0.999747192126641	-0.028746465432848173	3.6961292932840305e-5	0.5658617105648154	protein_coding
POLR2J4	ENSG00000214783.9	0.999747192126641	0.12992635218169662	0.5447243989526495	0.6834159211559597	processed_transcript
NAALAD2	ENSG00000077616.10	0.999747192126641	0.06719409086281854	0.08159924991521027	-0.9153572197355784	protein_coding
CNP	ENSG00000173786.16	0.999747192126641	0.026335201772341145	0.34651308414691684	-0.2000214863010137	protein_coding
ICMT	ENSG00000116237.15	0.999747192126641	-0.020506783375453388	0.39653207328494944	-0.12124936489455537	protein_coding
SLX1A-SULT1A3	ENSG00000213599.10	0.999747192126641	-0.07569440310595393	0.8168330900054025	-0.8146050222251299	processed_transcript
ZNF749	ENSG00000186230.6	0.999747192126641	-0.054794725690208414	0.4672985506556608	0.36786521396004973	protein_coding
TADA2A	ENSG00000276234.4	0.999747192126641	-0.08381369668884019	0.8995120898803345	0.08764058871583132	protein_coding
TGIF2	ENSG00000118707.9	0.999747192126641	0.04119637453627035	0.4087352582909321	-0.3456615934405378	protein_coding
E4F1	ENSG00000167967.15	0.999747192126641	-0.05190807380831652	0.7449043319039236	0.13588077822588793	protein_coding
EAF2	ENSG00000145088.8	0.999747192126641	-0.09491257012566266	0.8721491745258363	0.21857829563092632	protein_coding
POLD1	ENSG00000062822.12	0.999747192126641	0.052586531092760104	0.3550825540724986	-0.3503646943808129	protein_coding
ZC2HC1A	ENSG00000104427.11	0.999747192126641	0.05198001468009864	0.9114026571569409	-0.12131005838589048	protein_coding
RASA4	ENSG00000105808.17	0.999747192126641	-0.03250282143454366	0.7445731666166711	-0.15409658279094582	protein_coding
TPGS1	ENSG00000141933.9	0.999747192126641	0.11317505659415784	0.9882519822275304	-0.008098444243418107	protein_coding
VPS13A	ENSG00000197969.11	0.999747192126641	0.04042022223314501	0.27160307026878683	-0.38177005198493474	protein_coding
UBE4A	ENSG00000110344.9	0.999747192126641	0.019275569676410812	0.9678625686099429	-0.010101982664064446	protein_coding
FBXL8	ENSG00000135722.8	0.999747192126641	0.09702575419870932	0.6397348155925315	-0.4105006691806291	protein_coding
CFAP206	ENSG00000272514.5	0.999747192126641	-0.16882543262503583	0.8729886768330795	0.4440490432907695	protein_coding
CFLAR	ENSG00000003402.19	0.999747192126641	0.022554737540788104	0.9291261185691455	-0.027621940767686832	protein_coding
BTF3L4P2	ENSG00000213189.5	0.999747192126641	0.06619657045351614	0.6782485611942007	-0.23734798920033698	processed_pseudogene
ZNF330	ENSG00000109445.10	0.999747192126641	0.02729097392108922	0.49697293962578093	0.16396698633820453	protein_coding
ALG10B	ENSG00000175548.8	0.999747192126641	-0.05910390526311818	0.2740474208357452	-0.4666545915649894	protein_coding
F11R	ENSG00000158769.17	0.999747192126641	0.030249608757229002	0.7235272452187682	0.16163403778499613	protein_coding
KIAA1328	ENSG00000150477.14	0.999747192126641	0.06311543225691472	0.938608097567506	0.07879499110890167	protein_coding
GTF2H5	ENSG00000272047.1	0.999747192126641	0.021099263368884662	0.7985001366744878	-0.05539408096413057	protein_coding
RBX1	ENSG00000100387.8	0.999747192126641	0.021365513086475704	0.3476469550250159	0.2108006896145279	protein_coding
SERINC3	ENSG00000132824.13	0.999747192126641	0.019497984812994428	0.004925209837512108	-0.29401133001008006	protein_coding
CCDC9	ENSG00000105321.12	0.999747192126641	-0.03916326144558663	0.08503423445508498	0.5930890996352582	protein_coding
CWC27	ENSG00000153015.15	0.999747192126641	0.02737031711279723	0.656483266453795	-0.1289621770889875	protein_coding
SLC35F5	ENSG00000115084.13	0.999747192126641	-0.027017460854536306	0.05276126293116057	-0.5644922199085126	protein_coding
CD68	ENSG00000129226.13	0.999747192126641	0.024984156240556322	0.0040689403144590795	0.29222796720450817	protein_coding
POP5	ENSG00000167272.10	0.999747192126641	0.028795461466425684	0.8508750978809588	0.07133910397785977	protein_coding
RP11-195F19.5	ENSG00000187186.14	0.999747192126641	0.07317185848140412	0.5398802079241733	-0.3398587224565541	protein_coding
FAM84A	ENSG00000162981.13	0.999747192126641	0.05739452307994049	0.07630186109673132	-0.8392308544342664	protein_coding
RP11-54D18.2	ENSG00000215237.6	0.999747192126641	-0.28503744732555997	NA	NA	unprocessed_pseudogene
APBB2	ENSG00000163697.16	0.999747192126641	-0.0344317789962927	0.8621387961632078	-0.07076751395490011	protein_coding
CKMT2-AS1	ENSG00000247572.7	0.999747192126641	-0.052593039930310184	0.8870218075596389	-0.09867399877378012	antisense
C22orf29	ENSG00000215012.8	0.999747192126641	-0.03291219226976346	0.7019717075237911	0.1527797005560224	protein_coding
SH3BP2	ENSG00000087266.15	0.999747192126641	-0.043219245848210824	0.6965343402721117	-0.2058572910013663	protein_coding
C7	ENSG00000112936.18	0.999747192126641	0.03255779014204723	3.784300849494082e-16	-1.3223183647050945	protein_coding
SAYSD1	ENSG00000112167.9	0.999747192126641	-0.03698082093763511	0.09849802553734688	0.3763104310121866	protein_coding
ALKBH6	ENSG00000239382.10	0.999747192126641	-0.039077103180110276	0.08479905671212663	0.5464854537659233	protein_coding
STEAP1B	ENSG00000105889.14	0.999747192126641	-0.05833090675977951	0.11797345548159507	-0.7143704711506726	protein_coding
AC017074.2	ENSG00000227359.1	0.999747192126641	0.19717927570586757	0.9335501530933957	0.42630094940034124	lincRNA
METTL7B	ENSG00000170439.6	0.999747192126641	0.06042877326792881	0.9106061022087746	0.1248415674940393	protein_coding
SLC25A21	ENSG00000183032.11	0.999747192126641	-0.09621712555040755	0.9571679315681902	-0.09631354737335289	protein_coding
DGKI	ENSG00000157680.15	0.999747192126641	-0.06000368803217225	0.9428794681778154	-0.07118803457349124	protein_coding
CUEDC1	ENSG00000180891.12	0.999747192126641	-0.04526783878080365	0.576407143794586	0.22793864529509372	protein_coding
RC3H2	ENSG00000056586.15	0.999747192126641	-0.019123881990225116	0.355571585603041	-0.14531177406511747	protein_coding
BLM	ENSG00000197299.10	0.999747192126641	-0.07258638083276553	0.40441444513582664	-0.4614427820605748	protein_coding
CWC15	ENSG00000150316.11	0.999747192126641	-0.03306946878668791	0.7048708414656246	0.10216890764613415	protein_coding
PAK1	ENSG00000149269.9	0.999747192126641	-0.03792280469446693	0.010661159705475256	-0.5917398298036628	protein_coding
L3HYPDH	ENSG00000126790.11	0.999747192126641	0.050434277522703984	0.9835746112449707	0.014400382193402613	protein_coding
CDA	ENSG00000158825.5	0.999747192126641	-0.06045934450843413	0.8605787560030372	-0.10888584403397596	protein_coding
PIAS3	ENSG00000131788.15	0.999747192126641	0.022285310376266923	0.8579938883220041	-0.042281460285590454	protein_coding
KCTD7	ENSG00000243335.9	0.999747192126641	-0.03573142077516529	0.9117620684680559	0.05840883840930661	protein_coding
RANBP6	ENSG00000137040.9	0.999747192126641	-0.13469429641372313	0.7309008223782807	0.28013215934626823	protein_coding
